Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes	log10P
light-activated ion channel activity (GO:0010461)	1/8	0.0630030963790956	0.208623460651534	0.0873953154702413	0.29782287116558	5.55428417966417	-15.3552152179204	CHRNA7	0.680636854784889
histone methyltransferase binding (GO:1990226)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	5.06281512335287	-15.4124509369206	HSP90AB1	0.767140052953585
LBD domain binding (GO:0050693)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	5.12445785431791	-15.6001065284184	PROX1	0.767140052953585
chromo shadow domain binding (GO:0070087)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	5.52207469984054	-16.8105497253353	NIPBL	0.767140052953585
1-phosphatidylinositol-4-phosphate 3-kinase activity (GO:0035005)	1/7	0.0553487421676075	0.195250336691761	0.0780710140626641	0.286941632837645	5.81303648742614	-16.8235167176749	PIK3CD	0.709408208547984
CoA-disulfide reductase activity (GO:0050451)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	5.86729277755189	-17.8614782217606	DNAJC10	0.767140052953585
disulfide oxidoreductase activity (GO:0015036)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	5.94791379307625	-18.1069083660537	DNAJC10	0.767140052953585
peptide-methionine (S)-S-oxide reductase activity (GO:0008113)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	5.98609214617514	-18.2231326364749	DNAJC10	0.767140052953585
phosphorylase kinase regulator activity (GO:0008607)	1/7	0.0553487421676075	0.195250336691761	0.0780710140626641	0.286941632837645	6.38824520321762	-18.4882290357899	ELP4	0.709408208547984
selenodiglutathione-disulfide reductase activity (GO:0098622)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	6.21946128454394	-18.9335655295722	DNAJC10	0.767140052953585
trypanothione-disulfide reductase activity (GO:0015042)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	6.39285131419404	-19.4614073053082	DNAJC10	0.767140052953585
low-affinity basic amino acid transmembrane transporter activity (GO:0097625)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	6.46721012370996	-19.6877737586486	SLC7A2	0.767140052953585
L-lactate dehydrogenase activity (GO:0004459)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	6.52729140298171	-19.8706759082318	LDHA	0.767140052953585
high-affinity basic amino acid transmembrane transporter activity (GO:0005287)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	6.52940100105632	-19.877098042169	SLC7A2	0.767140052953585
RNA polymerase II transcription corepressor binding (GO:0001226)	1/8	0.0630030963790956	0.208623460651534	0.0873953154702413	0.29782287116558	7.21539499356849	-19.94747467445	CNOT2	0.680636854784889
RNA polymerase I core binding (GO:0001042)	1/7	0.0553487421676075	0.195250336691761	0.0780710140626641	0.286941632837645	8.01932699414449	-23.2087450409634	ERBB2	0.709408208547984
phosphoenolpyruvate carboxykinase activity (GO:0004611)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	10.1648679294594	-30.9443510035419	PCK2	0.767140052953585
inorganic cation transmembrane transporter activity (GO:0022890)	1/6	0.0476322484309563	0.17094639516873	0.0686523783191047	0.257721762459955	16.77256463766	-51.0598003809921	TMCO3	0.767140052953585
